Year,region,province_city,foreign,overseas,domestic,total,is_region_total
2023,Region V (BICOL REGION),Guinobatan,119,0,44849,44968,0
2023,Region V (BICOL REGION),Jovellar,185,0,23977,24162,0
2023,Region V (BICOL REGION),Libon,11,0,6205,6216,0
2023,Region V (BICOL REGION),Ligao City,141,0,120608,120749,0
2023,Region V (BICOL REGION),JANUARY,0,0,0,0,0
2023,Region V (BICOL REGION),DISTRIBUTION,0,0,0,0,0
2023,Region V (BICOL REGION),Malilipot,259,0,24111,24370,0
2023,Region V (BICOL REGION),Malinao,67,0,3122,3189,0
2023,Region V (BICOL REGION),Manito,0,0,1735,1735,0
2023,Region V (BICOL REGION),Oas,328,0,36396,36724,0
2023,Region V (BICOL REGION),Pio Duran,5,0,37610,37615,0
2023,Region V (BICOL REGION),Polangui,104,0,7221,7325,0
2023,Region V (BICOL REGION),Rapu Rapu,0,0,0,0,0
2023,Region V (BICOL REGION),Sto. Domingo,264,0,55508,55772,0
2023,Region V (BICOL REGION),Tabaco City,117,0,99467,99584,0
2023,Region V (BICOL REGION),Tiwi,22,0,6098,6120,0
2023,Region V (BICOL REGION),Camarines Norte,889,1183,1276561,1278633,0
2023,Region V (BICOL REGION),Basud,0,0,13452,13452,0
2023,Region V (BICOL REGION),Capalonga,138,0,83317,83455,0
2023,Region V (BICOL REGION),Daet,453,235,464991,465679,0
2023,Region V (BICOL REGION),Jose Panganiban,0,0,114469,114469,0
2023,Region V (BICOL REGION),Labo,75,0,71320,71395,0
2023,Region V (BICOL REGION),Mercedes,5,0,165779,165784,0
2023,Region V (BICOL REGION),Paracale,0,0,98392,98392,0
2023,Region V (BICOL REGION),San Lorenzo Ruiz,0,0,9203,9203,0
2023,Region V (BICOL REGION),San Vicente,0,0,62,62,0
2023,Region V (BICOL REGION),Sta. Elena,0,0,26173,26173,0
2023,Region V (BICOL REGION),Talisay,0,0,20412,20412,0
2023,Region V (BICOL REGION),Vinzons,218,948,208991,210157,0
2023,Region V (BICOL REGION),Camarines Sur,62528,131,1423803,1486462,0
2023,Region V (BICOL REGION),Iriga City,1275,0,12944,14219,0
2023,Region V (BICOL REGION),Naga City,51952,0,982380,1034332,0
2023,Region V (BICOL REGION),Baao,0,0,3735,3735,0
2023,Region V (BICOL REGION),Balatan,33,0,21464,21497,0
2023,Region V (BICOL REGION),Bato,0,0,2650,2650,0
2023,Region V (BICOL REGION),Bombon,0,0,381,381,0
2023,Region V (BICOL REGION),Buhi,0,0,1585,1585,0
2023,Region V (BICOL REGION),Bula,0,0,1060,1060,0
2023,Region V (BICOL REGION),Cabusao,0,0,1426,1426,0
2023,Region V (BICOL REGION),Calabanga,31,0,22007,22038,0
2023,Region V (BICOL REGION),Camaligan,0,0,994,994,0
2023,Region V (BICOL REGION),Canaman,182,0,363,545,0
2023,Region V (BICOL REGION),Caramoan,8582,0,47028,55610,0
2023,Region V (BICOL REGION),Del Gallego,0,0,7234,7234,0
2023,Region V (BICOL REGION),Gainza,0,0,16,16,0
2023,Region V (BICOL REGION),Goa,0,0,603,603,0
2023,Region V (BICOL REGION),Libmanan,27,0,14502,14529,0
2023,Region V (BICOL REGION),Lupi,0,0,2811,2811,0
2023,Region V (BICOL REGION),Magarao,0,0,22259,22259,0
2023,Region V (BICOL REGION),Minalabac,0,0,418,418,0
2023,Region V (BICOL REGION),Nabua,5,0,11894,11899,0
2023,Region V (BICOL REGION),Ocampo,0,0,36,36,0
2023,Region V (BICOL REGION),Pamplona,0,0,1210,1210,0
2023,Region V (BICOL REGION),Pasacao,0,0,117256,117256,0
2023,Region V (BICOL REGION),Pili,441,120,77052,77613,0
2023,Region V (BICOL REGION),Ragay,0,0,13908,13908,0
2023,Region V (BICOL REGION),Sagnay,0,0,3586,3586,0
2023,Region V (BICOL REGION),San Fernando,0,0,4379,4379,0
2023,Region V (BICOL REGION),San Jose,0,0,54,54,0
2023,Region V (BICOL REGION),Sipocot,0,0,248,248,0
2023,Region V (BICOL REGION),Siruma,0,11,21271,21282,0
2023,Region V (BICOL REGION),Tigaon,0,0,4546,4546,0
2023,Region V (BICOL REGION),Tinambac,0,0,22503,22503,0
2023,Region V (BICOL REGION),Others,0,0,0,0,0
2023,Region V (BICOL REGION),Catanduanes,1413,0,127431,128844,0
2023,Region V (BICOL REGION),Bagamanoc,0,0,398,398,0
2023,Region V (BICOL REGION),Bato,0,0,0,0,0
2023,Region V (BICOL REGION),Baras,991,0,16795,17786,0
2023,Region V (BICOL REGION),Caramoran,0,0,1347,1347,0
2023,Region V (BICOL REGION),Gigmoto,31,0,174,205,0
2023,Region V (BICOL REGION),Pandan,4,0,5898,5902,0
2023,Region V (BICOL REGION),Panganiban,0,0,596,596,0
2023,Region V (BICOL REGION),San Andres,0,0,4977,4977,0
2023,Region V (BICOL REGION),San Miguel,1,0,489,490,0
2023,Region V (BICOL REGION),Viga,0,0,2060,2060,0
2023,Region V (BICOL REGION),Virac,386,0,94697,95083,0
2023,Region V (BICOL REGION),Masbate Province,483,0,82312,82795,0
2023,Region V (BICOL REGION),Aroroy,0,0,1953,1953,0
2023,Region V (BICOL REGION),Baleno,0,0,0,0,0
2023,Region V (BICOL REGION),Balud,112,0,54795,54907,0
2023,Region V (BICOL REGION),Batuan,103,0,1490,1593,0
2023,Region V (BICOL REGION),Cataingan,0,0,0,0,0
2023,Region V (BICOL REGION),Cawayan,0,0,0,0,0
2023,Region V (BICOL REGION),Claveria,0,0,1323,1323,0
2023,Region V (BICOL REGION),Dimasalang,0,0,0,0,0
2023,Region V (BICOL REGION),Esperanza,0,0,725,725,0
2023,Region V (BICOL REGION),Mandaon,0,0,0,0,0
2023,Region V (BICOL REGION),Milagros,0,0,0,0,0
2023,Region V (BICOL REGION),Mobo,138,0,460,598,0
2023,Region V (BICOL REGION),Monreal,0,0,0,0,0
2023,Region V (BICOL REGION),Palanas,0,0,0,0,0
2023,Region V (BICOL REGION),Pio V. Corpus,0,0,1132,1132,0
2023,Region V (BICOL REGION),Placer,15,0,5324,5339,0
2023,Region V (BICOL REGION),San Fernando,0,0,0,0,0
2023,Region V (BICOL REGION),San Jacinto,88,0,1116,1204,0
2023,Region V (BICOL REGION),San Pascual,27,0,13994,14021,0
2023,Region V (BICOL REGION),Uson,0,0,0,0,0
2023,Region V (BICOL REGION),Masbate City,720,0,77285,78005,0
2023,Region V (BICOL REGION),Sorsogon Province,122,0,50787,50909,0
2023,Region V (BICOL REGION),Barcelona,0,0,0,0,0
2023,Region V (BICOL REGION),Bulan,67,0,18963,19030,0
2023,Region V (BICOL REGION),Bulusan,6,0,1412,1418,0
2023,Region V (BICOL REGION),Casiguran,0,0,209,209,0
2023,Region V (BICOL REGION),Castilla,0,0,616,616,0
2023,Region V (BICOL REGION),Donsol,0,0,0,0,0
2023,Region V (BICOL REGION),Gubat,2,0,1215,1217,0
2023,Region V (BICOL REGION),Irosin,0,0,3514,3514,0
2023,Region V (BICOL REGION),Jubat,17,0,339,356,0
2023,Region V (BICOL REGION),Magallanes,23,0,365,388,0
2023,Region V (BICOL REGION),Matnog,2,0,1283,1285,0
2023,Region V (BICOL REGION),Pilar,0,0,18464,18464,0
2023,Region V (BICOL REGION),Prieto Diaz,0,0,0,0,0
2023,Region V (BICOL REGION),Sta. Magdalena,5,0,4407,4412,0
2023,Region V (BICOL REGION),Sorsogon City,1582,0,180717,182299,0
2023,Region VI (WESTERN VISAYAS),Region VI (WESTERN VISAYAS),550357,51268,4758433,5360058,1
2023,Region VI (WESTERN VISAYAS),Aklan,428704,39236,1732198,2200138,0
2023,Region VI (WESTERN VISAYAS),Altavas,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Balete,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Banga,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Batan,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Boracay (Malay),422201,39196,1659022,2120419,0
2023,Region VI (WESTERN VISAYAS),Buruanga,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Kalibo,6503,40,73176,79719,0
2023,Region VI (WESTERN VISAYAS),Ibajay,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),JANUARY,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),DISTRIBUTION,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Lezo,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Libacao,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Madalag,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Makato,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Malinao,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Nabas,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),New Washington,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Numancia,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Tangalan,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Antique,3284,0,146225,149509,0
2023,Region VI (WESTERN VISAYAS),Anini-y,44,0,7880,7924,0
2023,Region VI (WESTERN VISAYAS),Barbaza,0,0,2268,2268,0
2023,Region VI (WESTERN VISAYAS),Belison,0,0,1142,1142,0
2023,Region VI (WESTERN VISAYAS),Bugasong,0,0,323,323,0
2023,Region VI (WESTERN VISAYAS),Caluya,53,0,14497,14550,0
2023,Region VI (WESTERN VISAYAS),Culasi,489,0,9007,9496,0
2023,Region VI (WESTERN VISAYAS),Hamtic,0,0,4050,4050,0
2023,Region VI (WESTERN VISAYAS),Laua-an,0,0,1684,1684,0
2023,Region VI (WESTERN VISAYAS),Libertad,15,0,3557,3572,0
2023,Region VI (WESTERN VISAYAS),Pandan,1913,0,19855,21768,0
2023,Region VI (WESTERN VISAYAS),Patnongon,0,0,5122,5122,0
2023,Region VI (WESTERN VISAYAS),San Remegio,0,0,7256,7256,0
2023,Region VI (WESTERN VISAYAS),Sebaste,0,0,1795,1795,0
2023,Region VI (WESTERN VISAYAS),San Jose,27,0,56312,56339,0
2023,Region VI (WESTERN VISAYAS),Sibalom,0,0,3200,3200,0
2023,Region VI (WESTERN VISAYAS),Tibiao,743,0,7139,7882,0
2023,Region VI (WESTERN VISAYAS),Tobias Fornier,0,0,283,283,0
2023,Region VI (WESTERN VISAYAS),Valderrama,0,0,855,855,0
2023,Region VI (WESTERN VISAYAS),Capiz,2353,2814,191677,196844,0
2023,Region VI (WESTERN VISAYAS),Cuartero,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Dao,0,0,5776,5776,0
2023,Region VI (WESTERN VISAYAS),Dumalag,0,0,1891,1891,0
2023,Region VI (WESTERN VISAYAS),Dumarao,56,10,1939,2005,0
2023,Region VI (WESTERN VISAYAS),Ivisan,0,0,915,915,0
2023,Region VI (WESTERN VISAYAS),Jamindan,0,0,1171,1171,0
2023,Region VI (WESTERN VISAYAS),Maayon,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Mambusao,0,0,1780,1780,0
2023,Region VI (WESTERN VISAYAS),Panay,0,0,7315,7315,0
2023,Region VI (WESTERN VISAYAS),Panitan,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Pilar,47,0,6213,6260,0
2023,Region VI (WESTERN VISAYAS),Pontevedra,0,0,8822,8822,0
2023,Region VI (WESTERN VISAYAS),Pres. Roxas,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Roxas City,2243,2730,147132,152105,0
2023,Region VI (WESTERN VISAYAS),Sapian,0,74,5641,5715,0
2023,Region VI (WESTERN VISAYAS),Sigma,7,0,2844,2851,0
2023,Region VI (WESTERN VISAYAS),Tapaz,0,0,238,238,0
2023,Region VI (WESTERN VISAYAS),Guimaras,1072,0,132746,133818,0
2023,Region VI (WESTERN VISAYAS),Buenavista,0,0,7599,7599,0
2023,Region VI (WESTERN VISAYAS),Jordan,42,0,16371,16413,0
2023,Region VI (WESTERN VISAYAS),Nueva Valencia,926,0,97354,98280,0
2023,Region VI (WESTERN VISAYAS),San Lorenzo,84,0,10268,10352,0
2023,Region VI (WESTERN VISAYAS),Sibunag,20,0,1154,1174,0
2023,Region VI (WESTERN VISAYAS),Iloilo Province,13989,8217,296329,318535,0
2023,Region VI (WESTERN VISAYAS),Ajuy,0,0,7755,7755,0
2023,Region VI (WESTERN VISAYAS),Alimodian,9,134,4967,5110,0
2023,Region VI (WESTERN VISAYAS),Anilao,0,0,3495,3495,0
2023,Region VI (WESTERN VISAYAS),Badiangan,0,0,15257,15257,0
2023,Region VI (WESTERN VISAYAS),Balasan,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Banate,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Barotac Nuevo,29,10,3222,3261,0
2023,Region VI (WESTERN VISAYAS),Barotac Viejo,11,0,727,738,0
2023,Region VI (WESTERN VISAYAS),Batad,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Bingawan,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Cabatuan,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Calinog,40,0,499,539,0
2023,Region VI (WESTERN VISAYAS),Carles,6245,7344,57001,70590,0
2023,Region VI (WESTERN VISAYAS),Concepcion,212,9,15106,15327,0
2023,Region VI (WESTERN VISAYAS),Dingle,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Duenas,746,298,5723,6767,0
2023,Region VI (WESTERN VISAYAS),Dumangas,10,0,3104,3114,0
2023,Region VI (WESTERN VISAYAS),Estancia,4433,13,31428,35874,0
2023,Region VI (WESTERN VISAYAS),Guimbal,16,0,25942,25958,0
2023,Region VI (WESTERN VISAYAS),Igbaras,15,3,1365,1383,0
2023,Region VI (WESTERN VISAYAS),Janiuay,208,145,10205,10558,0
2023,Region VI (WESTERN VISAYAS),Lambunao,0,0,3831,3831,0
2023,Region VI (WESTERN VISAYAS),Leganes,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Lemery,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Leon,4,0,4098,4102,0
2023,Region VI (WESTERN VISAYAS),Maasin,0,0,5811,5811,0
2023,Region VI (WESTERN VISAYAS),Miagao,0,0,1613,1613,0
2023,Region VI (WESTERN VISAYAS),Mina,33,0,154,187,0
2023,Region VI (WESTERN VISAYAS),New Lucena,33,78,5319,5430,0
2023,Region VI (WESTERN VISAYAS),Oton,353,0,4796,5149,0
2023,Region VI (WESTERN VISAYAS),Passi,205,31,19637,19873,0
2023,Region VI (WESTERN VISAYAS),Pavia,229,0,1301,1530,0
2023,Region VI (WESTERN VISAYAS),Pototan,0,0,294,294,0
2023,Region VI (WESTERN VISAYAS),San Dionisio,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),San Enrique,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),San Joaquin,135,112,18060,18307,0
2023,Region VI (WESTERN VISAYAS),San Miguel,817,40,13328,14185,0
2023,Region VI (WESTERN VISAYAS),Sara,53,0,3008,3061,0
2023,Region VI (WESTERN VISAYAS),Sta. Barbara,61,0,5239,5300,0
2023,Region VI (WESTERN VISAYAS),Tigbauan,87,0,22679,22766,0
2023,Region VI (WESTERN VISAYAS),Tubungan,5,0,574,579,0
2023,Region VI (WESTERN VISAYAS),Zarraga,0,0,791,791,0
2023,Region VI (WESTERN VISAYAS),Negros Occidental,10933,0,683082,694015,0
2023,Region VI (WESTERN VISAYAS),Bago,0,0,7499,7499,0
2023,Region VI (WESTERN VISAYAS),Binalbagan,40,0,6317,6357,0
2023,Region VI (WESTERN VISAYAS),Cadiz,2010,0,31858,33868,0
2023,Region VI (WESTERN VISAYAS),Calatrava,0,0,3411,3411,0
2023,Region VI (WESTERN VISAYAS),Candoni,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Cauayan,0,0,18356,18356,0
2023,Region VI (WESTERN VISAYAS),DS Benedicto,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Escalante,0,0,21393,21393,0
2023,Region VI (WESTERN VISAYAS),Himamaylan,35,0,6249,6284,0
2023,Region VI (WESTERN VISAYAS),Hinigaran,0,0,18992,18992,0
2023,Region VI (WESTERN VISAYAS),Hinobaan,197,0,5727,5924,0
2023,Region VI (WESTERN VISAYAS),Kabankalan,733,0,76498,77231,0
2023,Region VI (WESTERN VISAYAS),La Carlota,178,0,13427,13605,0
2023,Region VI (WESTERN VISAYAS),La Castellana,1825,0,0,1825,0
2023,Region VI (WESTERN VISAYAS),Manapla,63,0,12597,12660,0
2023,Region VI (WESTERN VISAYAS),Moises Padilla,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Murcia,259,0,27543,27802,0
2023,Region VI (WESTERN VISAYAS),Pulupandan,0,0,0,0,0
2023,Region VI (WESTERN VISAYAS),Sagay,0,0,27009,27009,0
2023,Region VI (WESTERN VISAYAS),San Carlos,1622,0,83737,85359,0
2023,Region VI (WESTERN VISAYAS),San Enrique,0,0,3057,3057,0
2023,Region VI (WESTERN VISAYAS),Silay,395,0,50021,50416,0
2023,Region VI (WESTERN VISAYAS),Sipalay,3306,0,214942,218248,0
2023,Region VI (WESTERN VISAYAS),Talisay,270,0,30394,30664,0
2023,Region VI (WESTERN VISAYAS),Victorias,0,0,24055,24055,0
2023,Region VI (WESTERN VISAYAS),Bacolod City,56070,624,724222,780916,0
2023,Region VI (WESTERN VISAYAS),Iloilo City,33952,377,851954,886283,0
2023,Region VII (CENTRAL VISAYAS),Region VII (CENTRAL VISAYAS),1870607,4232,3611104,5485943,1
2023,Region VII (CENTRAL VISAYAS),Bohol,325499,480,686875,1012854,0
2023,Region VII (CENTRAL VISAYAS),Alicia,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Anda,7906,0,24178,32084,0
2023,Region VII (CENTRAL VISAYAS),Alburquerque,137,0,1527,1664,0
2023,Region VII (CENTRAL VISAYAS),Antequera,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Baclayon,705,0,201,906,0
2023,Region VII (CENTRAL VISAYAS),Batuan,2341,0,265,2606,0
2023,Region VII (CENTRAL VISAYAS),Bien Unido,9,0,903,912,0
2023,Region VII (CENTRAL VISAYAS),Bilar,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Buenavista,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Calape,281,15,6269,6565,0
2023,Region VII (CENTRAL VISAYAS),Candijay,49,0,2153,2202,0
2023,Region VII (CENTRAL VISAYAS),Carmen,3115,0,4688,7803,0
2023,Region VII (CENTRAL VISAYAS),Catigbian,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Danao,150,0,1094,1244,0
2023,Region VII (CENTRAL VISAYAS),Dauis,9785,0,18547,28332,0
2023,Region VII (CENTRAL VISAYAS),Dimiao,185,0,335,520,0
2023,Region VII (CENTRAL VISAYAS),Garcia Hernandez,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Getafe,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Guindulman,53,0,606,659,0
2023,Region VII (CENTRAL VISAYAS),Inabanga,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Jagna,259,0,12145,12404,0
2023,Region VII (CENTRAL VISAYAS),Lila,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Loay,10,0,558,568,0
2023,Region VII (CENTRAL VISAYAS),Loon,574,0,2436,3010,0
2023,Region VII (CENTRAL VISAYAS),Loboc,2142,0,3575,5717,0
2023,Region VII (CENTRAL VISAYAS),Mabini,23,0,457,480,0
2023,Region VII (CENTRAL VISAYAS),Maribojoc,0,0,1872,1872,0
2023,Region VII (CENTRAL VISAYAS),Panglao,289817,424,413131,703372,0
2023,Region VII (CENTRAL VISAYAS),Sagbayan,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),San Isidro,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Sikatuna,0,0,1131,1131,0
2023,Region VII (CENTRAL VISAYAS),Tagbilaran,6939,41,137826,144806,0
2023,Region VII (CENTRAL VISAYAS),Talibon,54,0,15203,15257,0
2023,Region VII (CENTRAL VISAYAS),Trinidad,101,0,2600,2701,0
2023,Region VII (CENTRAL VISAYAS),Tubigon,107,0,12764,12871,0
2023,Region VII (CENTRAL VISAYAS),Ubay,757,0,18818,19575,0
2023,Region VII (CENTRAL VISAYAS),Valencia,0,0,3593,3593,0
2023,Region VII (CENTRAL VISAYAS),Cebu,223805,2310,790557,1016672,0
2023,Region VII (CENTRAL VISAYAS),Alcoy,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Alcantara,27,0,34,61,0
2023,Region VII (CENTRAL VISAYAS),Alegria,191,0,1828,2019,0
2023,Region VII (CENTRAL VISAYAS),Aloguinsan,20,0,7701,7721,0
2023,Region VII (CENTRAL VISAYAS),Argao,190,0,5620,5810,0
2023,Region VII (CENTRAL VISAYAS),Asturias,19,0,10355,10374,0
2023,Region VII (CENTRAL VISAYAS),Badian,3695,0,25132,28827,0
2023,Region VII (CENTRAL VISAYAS),Balamban,489,0,13534,14023,0
2023,Region VII (CENTRAL VISAYAS),Bantayan,0,0,9637,9637,0
2023,Region VII (CENTRAL VISAYAS),Barili,1656,0,10873,12529,0
2023,Region VII (CENTRAL VISAYAS),Bogo City,1003,0,45525,46528,0
2023,Region VII (CENTRAL VISAYAS),Borbon,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Boljoon,357,0,4978,5335,0
2023,Region VII (CENTRAL VISAYAS),Carcar,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),JANUARY,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),DISTRIBUTION,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Carmen,240,0,959,1199,0
2023,Region VII (CENTRAL VISAYAS),Catmon,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),City of Naga,283,0,10077,10360,0
2023,Region VII (CENTRAL VISAYAS),Cordova,46822,2212,21310,70344,0
2023,Region VII (CENTRAL VISAYAS),Daanbantayan,49134,0,56057,105191,0
2023,Region VII (CENTRAL VISAYAS),Dalaguete,677,0,20382,21059,0
2023,Region VII (CENTRAL VISAYAS),Danao City,2320,0,24149,26469,0
2023,Region VII (CENTRAL VISAYAS),Dumanjug,1896,14,8307,10217,0
2023,Region VII (CENTRAL VISAYAS),Ginatilan,339,0,1557,1896,0
2023,Region VII (CENTRAL VISAYAS),Madridejos,31,0,3647,3678,0
2023,Region VII (CENTRAL VISAYAS),Malabuyoc,375,17,894,1286,0
2023,Region VII (CENTRAL VISAYAS),Medellin,254,0,8386,8640,0
2023,Region VII (CENTRAL VISAYAS),Minglanilla,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Moalboal,80249,67,75764,156080,0
2023,Region VII (CENTRAL VISAYAS),Oslob,5700,0,103714,109414,0
2023,Region VII (CENTRAL VISAYAS),Pilar,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Pinamungahan,14,0,13274,13288,0
2023,Region VII (CENTRAL VISAYAS),Poro,216,0,2779,2995,0
2023,Region VII (CENTRAL VISAYAS),Ronda,6035,0,5334,11369,0
2023,Region VII (CENTRAL VISAYAS),Samboan,2918,0,12292,15210,0
2023,Region VII (CENTRAL VISAYAS),San Fernando,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),San Francisco,120,0,335,455,0
2023,Region VII (CENTRAL VISAYAS),San Remegio,1339,0,30740,32079,0
2023,Region VII (CENTRAL VISAYAS),Santander,2776,0,2925,5701,0
2023,Region VII (CENTRAL VISAYAS),Santa Fe,10938,0,147753,158691,0
2023,Region VII (CENTRAL VISAYAS),Sibonga,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Sogod,116,0,4660,4776,0
2023,Region VII (CENTRAL VISAYAS),Tabogon,143,0,2384,2527,0
2023,Region VII (CENTRAL VISAYAS),Tabuelan,0,0,12902,12902,0
2023,Region VII (CENTRAL VISAYAS),Talisay,487,0,13838,14325,0
2023,Region VII (CENTRAL VISAYAS),Toledo City,1813,0,49895,51708,0
2023,Region VII (CENTRAL VISAYAS),Tuburan,428,0,18610,19038,0
2023,Region VII (CENTRAL VISAYAS),Tudela,495,0,2416,2911,0
2023,Region VII (CENTRAL VISAYAS),Negros Oriental,34250,379,234597,269226,0
2023,Region VII (CENTRAL VISAYAS),Amlan,767,0,3356,4123,0
2023,Region VII (CENTRAL VISAYAS),Ayungon,26,0,969,995,0
2023,Region VII (CENTRAL VISAYAS),Bacong,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Bais,78,0,2073,2151,0
2023,Region VII (CENTRAL VISAYAS),Basay,377,8,3463,3848,0
2023,Region VII (CENTRAL VISAYAS),Bayawan,342,0,13392,13734,0
2023,Region VII (CENTRAL VISAYAS),Bindoy,80,0,2291,2371,0
2023,Region VII (CENTRAL VISAYAS),Canlaon,238,1,16457,16696,0
2023,Region VII (CENTRAL VISAYAS),Dauin,13592,0,20367,33959,0
2023,Region VII (CENTRAL VISAYAS),Dumaguete,3392,368,78695,82455,0
2023,Region VII (CENTRAL VISAYAS),Guijulngan,0,0,7699,7699,0
2023,Region VII (CENTRAL VISAYAS),La Libertad,102,0,6416,6518,0
2023,Region VII (CENTRAL VISAYAS),Jimalaud,0,0,0,0,0
2023,Region VII (CENTRAL VISAYAS),Mabinay,128,0,17365,17493,0
2023,Region VII (CENTRAL VISAYAS),Manjuyod,141,0,8354,8495,0
2023,Region VII (CENTRAL VISAYAS),San Jose,427,0,656,1083,0
2023,Region VII (CENTRAL VISAYAS),Santa Catalina,20,2,608,630,0
2023,Region VII (CENTRAL VISAYAS),Siaton,667,0,2019,2686,0
2023,Region VII (CENTRAL VISAYAS),Sibulan,4808,0,7849,12657,0
2023,Region VII (CENTRAL VISAYAS),Tanjay,937,0,4978,5915,0
2023,Region VII (CENTRAL VISAYAS),Valencia,2020,0,21397,23417,0
2023,Region VII (CENTRAL VISAYAS),Zamboanguita,6108,0,16193,22301,0
2023,Region VII (CENTRAL VISAYAS),Siquijor,63831,45,105349,169225,0
2023,Region VII (CENTRAL VISAYAS),E. Villanueva,238,0,197,435,0
2023,Region VII (CENTRAL VISAYAS),Larena,1532,0,7430,8962,0
2023,Region VII (CENTRAL VISAYAS),Lazi,1975,0,4897,6872,0
2023,Region VII (CENTRAL VISAYAS),Maria,329,0,723,1052,0
2023,Region VII (CENTRAL VISAYAS),San Juan,53891,45,72837,126773,0
2023,Region VII (CENTRAL VISAYAS),Siquijor,5866,0,19265,25131,0
2023,Region VII (CENTRAL VISAYAS),Cebu City,401179,1018,1147081,1549278,0
2023,Region VII (CENTRAL VISAYAS),Lapu-lapu City,714708,0,359074,1073782,0
2023,Region VII (CENTRAL VISAYAS),Mandaue City,107335,0,287571,394906,0
2023,Region VIII (EASTERN VISAYAS),Region VIII (EASTERN VISAYAS),26219,826,1307203,1334248,1
2023,Region VIII (EASTERN VISAYAS),Biliran,1548,0,22206,23754,0
2023,Region VIII (EASTERN VISAYAS),Almeria,0,0,0,0,0
2023,Region VIII (EASTERN VISAYAS),Caibiran,52,0,1050,1102,0
2023,Region VIII (EASTERN VISAYAS),Cabucgayan,84,0,558,642,0
2023,Region VIII (EASTERN VISAYAS),Culaba,0,0,0,0,0
2023,Region VIII (EASTERN VISAYAS),Kawayan,0,0,0,0,0
2023,Region VIII (EASTERN VISAYAS),Maripipi,0,0,0,0,0
2023,Region VIII (EASTERN VISAYAS),Naval,1412,0,20598,22010,0
2023,Region VIII (EASTERN VISAYAS),Eastern Samar,153,0,31358,31511,0
2023,Region VIII (EASTERN VISAYAS),Borongan City,0,0,22152,22152,0
2023,Region VIII (EASTERN VISAYAS),Arteche,0,0,184,184,0
2023,Region VIII (EASTERN VISAYAS),Can-Avid,0,0,290,290,0
