Year;Region_Code;Region_Name;Province;Location;Level_Original;Foreign_Travelers;OFW;Domestic_Travelers;Total;Level;Latitude;Longitude
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Moalboal;City/Municipality;80249;67;75764;156080;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Oslob;City/Municipality;5700;0;103714;109414;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Pinamungahan;City/Municipality;14;0;13274;13288;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Poro;City/Municipality;216;0;2779;2995;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Ronda;City/Municipality;6035;0;5334;11369;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Samboan;City/Municipality;2918;0;12292;15210;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;San Francisco;City/Municipality;120;0;335;455;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;San Remegio;City/Municipality;1339;0;30740;32079;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Santander;City/Municipality;2776;0;2925;5701;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Santa Fe;City/Municipality;10938;0;147753;158691;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Sogod;City/Municipality;116;0;4660;4776;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Tabogon;City/Municipality;143;0;2384;2527;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Tabuelan;City/Municipality;0;0;12902;12902;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Talisay;City/Municipality;487;0;13838;14325;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Toledo City;City/Municipality;1813;0;49895;51708;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Tuburan;City/Municipality;428;0;18610;19038;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Tudela;City/Municipality;495;0;2416;2911;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Negros Oriental;Province;34250;379;234597;269226;Province;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Amlan;City/Municipality;767;0;3356;4123;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Ayungon;City/Municipality;26;0;969;995;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Bais;City/Municipality;78;0;2073;2151;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Basay;City/Municipality;377;8;3463;3848;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Bayawan;City/Municipality;342;0;13392;13734;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Bindoy;City/Municipality;80;0;2291;2371;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Canlaon;City/Municipality;238;1;16457;16696;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Dauin;City/Municipality;13592;0;20367;33959;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Dumaguete;City/Municipality;3392;368;78695;82455;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Guijulngan;City/Municipality;0;0;7699;7699;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;La Libertad;City/Municipality;102;0;6416;6518;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Mabinay;City/Municipality;128;0;17365;17493;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Manjuyod;City/Municipality;141;0;8354;8495;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;San Jose;City/Municipality;427;0;656;1083;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Santa Catalina;City/Municipality;20;2;608;630;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Siaton;City/Municipality;667;0;2019;2686;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Sibulan;City/Municipality;4808;0;7849;12657;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Tanjay;City/Municipality;937;0;4978;5915;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Zamboanguita;City/Municipality;6108;0;16193;22301;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Siquijor;Siquijor;Province;63831;45;105349;169225;Province;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Siquijor;E. Villanueva;City/Municipality;238;0;197;435;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Siquijor;Larena;City/Municipality;1532;0;7430;8962;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Siquijor;Lazi;City/Municipality;1975;0;4897;6872;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Siquijor;Maria;City/Municipality;329;0;723;1052;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Siquijor;San Juan;City/Municipality;53891;45;72837;126773;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Cebu City;Cebu City;Province;401179;1018;1147081;1549278;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Lapu-lapu City;Lapu-lapu City;Province;714708;0;359074;1073782;City/Municipality;10,3157;123,8854
2023;Region VII;Region VII (CENTRAL VISAYAS);Mandaue City;Mandaue City;Province;107335;0;287571;394906;City/Municipality;10,3157;123,8854
2023;Region VIII;Region VIII (EASTERN VISAYAS);;Region VIII (EASTERN VISAYAS);Region;26219;826;1307203;1334248;Region;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Biliran;Biliran;Province;1548;0;22206;23754;Province;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Biliran;Caibiran;City/Municipality;52;0;1050;1102;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Biliran;Cabucgayan;City/Municipality;84;0;558;642;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Biliran;Naval;City/Municipality;1412;0;20598;22010;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Eastern Samar;Eastern Samar;Province;153;0;31358;31511;Province;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Eastern Samar;Borongan City;City/Municipality;0;0;22152;22152;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Eastern Samar;Arteche;City/Municipality;0;0;184;184;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Eastern Samar;Can-Avid;City/Municipality;0;0;290;290;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Eastern Samar;Guiuan;City/Municipality;128;0;5481;5609;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Eastern Samar;Taft;City/Municipality;25;0;3251;3276;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Leyte;Leyte;Province;7994;0;166685;174679;Province;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Leyte;Barauen;City/Municipality;0;0;216;216;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Leyte;Baybay City;City/Municipality;1823;0;37176;38999;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Leyte;Matag-ob;City/Municipality;0;0;2681;2681;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Leyte;Matalom;City/Municipality;240;0;53849;54089;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Leyte;Ormoc City;City/Municipality;5633;0;68207;73840;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Leyte;San Miguel;City/Municipality;213;0;3652;3865;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Leyte;Villaba;City/Municipality;85;0;904;989;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Northern Samar;Province;436;0;192743;193179;Province;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Allen;City/Municipality;11;0;27493;27504;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Biri;City/Municipality;0;0;1701;1701;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Catarman;City/Municipality;416;0;64231;64647;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Gamay;City/Municipality;0;0;2632;2632;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Laoang;City/Municipality;0;0;786;786;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Lapinig;City/Municipality;9;0;620;629;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Lavezares;City/Municipality;0;0;32562;32562;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Mondragon;City/Municipality;0;0;2784;2784;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Palapag;City/Municipality;0;0;13643;13643;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Pambujan;City/Municipality;0;0;2604;2604;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;San Antonio;City/Municipality;0;0;12091;12091;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;San Isidro;City/Municipality;0;0;4735;4735;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;San Roque;City/Municipality;0;0;17380;17380;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Silvino;City/Municipality;0;0;966;966;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Northern Samar;Victoria;City/Municipality;0;0;8515;8515;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Samar;Samar;Province;3347;0;290281;293628;Province;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Samar;Calbayog City;City/Municipality;3076;0;166299;169375;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Samar;Catbalogan;City/Municipality;271;0;100042;100313;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Samar;Marabut;City/Municipality;0;0;23471;23471;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Samar;Sta. Margarita;City/Municipality;0;0;469;469;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Southern Leyte;Province;3537;0;214436;217973;Province;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Bontoc;City/Municipality;0;0;381;381;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Hinunangan;City/Municipality;0;0;5335;5335;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Hinundayan;City/Municipality;289;0;5499;5788;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Libagon;City/Municipality;102;0;8008;8110;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Liloan;City/Municipality;38;0;9653;9691;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Limasawa;City/Municipality;0;0;266;266;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Maasin City;City/Municipality;108;0;42062;42170;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Malitbog;City/Municipality;2008;0;96730;98738;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Macrohon;City/Municipality;57;0;7336;7393;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Padre Burgos;City/Municipality;646;0;4637;5283;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Pintuyan;City/Municipality;289;0;12873;13162;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Sogod;City/Municipality;0;0;21390;21390;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Southern Leyte;Tomas Oppus;City/Municipality;0;0;266;266;City/Municipality;11,244;125,0039
2023;Region VIII;Region VIII (EASTERN VISAYAS);Tacloban City;Tacloban City;Province;9204;826;389494;399524;City/Municipality;11,244;125,0039
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);;Region IX (ZAMBOANGA PENINSULA);Region;13412;84;1278817;1292313;Region;8,1527;123,2577
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);Zamboanga del Norte;Zamboanga del Norte;Province;11119;17;402982;414118;Province;8,1527;123,2577
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);Zamboanga del Norte;Dapitan City;City/Municipality;379;0;91214;91593;City/Municipality;8,1527;123,2577
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);Zamboanga del Norte;Dipolog City;City/Municipality;10461;9;229531;240001;City/Municipality;8,1527;123,2577
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);Zamboanga del Norte;Others;City/Municipality;279;8;82237;82524;City/Municipality;8,1527;123,2577
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);Zamboanga del Sur;Zamboanga del Sur;Province;106;67;84645;84818;Province;8,1527;123,2577
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);Zamboanga del Sur;Pagadian City;City/Municipality;102;0;52159;52261;City/Municipality;8,1527;123,2577
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);Zamboanga Sibugay;Zamboanga Sibugay;Province;65;0;8612;8677;Province;8,1527;123,2577
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);Isabela City de Basilan;Isabela City de Basilan;Province;8;0;101230;101238;Province;8,1527;123,2577
2023;Region IX;Region IX (ZAMBOANGA PENINSULA);Zamboanga City;Zamboanga City;Province;2114;0;681348;683462;City/Municipality;8,1527;123,2577
2023;Region X;Region X (NORTHERN MINDANAO);;Region X (NORTHERN MINDANAO);Region;38784;20;2557066;2595870;Region;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Bukidnon;Bukidnon;Province;1745;0;527927;529672;Province;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Bukidnon;Malaybalay City;City/Municipality;1084;0;142618;143702;City/Municipality;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Bukidnon;Valencia City;City/Municipality;236;0;159409;159645;City/Municipality;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Bukidnon;Others;City/Municipality;425;0;225900;226325;City/Municipality;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Camiguin;Camiguin;Province;12828;0;246182;259010;Province;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Lanao del Norte;Lanao del Norte;Province;407;0;59536;59943;Province;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Misamis Occidental;Misamis Occidental;Province;787;0;206212;206999;Province;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Misamis Occidental;Ozamis City;City/Municipality;682;0;163387;164069;City/Municipality;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Misamis Occidental;Tangub City;City/Municipality;39;0;15079;15118;City/Municipality;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Misamis Occidental;Oroquieta City;City/Municipality;30;0;8330;8360;City/Municipality;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Misamis Oriental;Misamis Oriental;Province;2354;0;349483;351837;Province;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Misamis Oriental;Gingoog City;City/Municipality;389;0;143779;144168;City/Municipality;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Cagayan de Oro City;Cagayan de Oro City;Province;19607;8;774622;794237;City/Municipality;8,022;124,622
2023;Region X;Region X (NORTHERN MINDANAO);Iligan City;Iligan City;Province;1056;12;393104;394172;City/Municipality;8,022;124,622
2023;Region XI;Region XI (DAVAO REGION);;Region XI (DAVAO REGION);Region;93015;10459;3124561;3228035;Region;7,3041;125,68
2023;Region XI;Region XI (DAVAO REGION);Davao De Oro (ComVal);Davao De Oro (ComVal);Province;3146;0;521439;524585;Province;7,3041;125,68
2023;Region XI;Region XI (DAVAO REGION);Davao Del Norte;Davao Del Norte;Province;2045;0;368642;370687;Province;7,3041;125,68
2023;Region XI;Region XI (DAVAO REGION);Davao del Sur;Davao del Sur;Province;14732;0;206887;221619;Province;7,3041;125,68
2023;Region XI;Region XI (DAVAO REGION);Davao Occcidental;Davao Occcidental;Province;1;0;32374;32375;City/Municipality;7,3041;125,68
2023;Region XI;Region XI (DAVAO REGION);Davao Oriental;Davao Oriental;Province;1705;0;785079;786784;Province;7,3041;125,68
2023;Region XI;Region XI (DAVAO REGION);Davao City;Davao City;Province;71386;10459;1210140;1291985;City/Municipality;7,3041;125,68
2023;Region XII;Region XII (SOCCSSARGEN);;Region XII (SOCCSSARGEN);Region;5713;2;1632370;1638085;Region;6,27;124,686
2023;Region XII;Region XII (SOCCSSARGEN);North Cotabato (Cotabato Province);North Cotabato (Cotabato Province);Province;2;2;233120;233124;Province;6,27;124,686
2023;Region XII;Region XII (SOCCSSARGEN);North Cotabato (Cotabato Province);Kidapawan City;City/Municipality;0;0;117395;117395;City/Municipality;6,27;124,686
2023;Region XII;Region XII (SOCCSSARGEN);North Cotabato (Cotabato Province);Others;City/Municipality;2;2;115725;115729;City/Municipality;6,27;124,686
2023;Region XII;Region XII (SOCCSSARGEN);Sarangani;Sarangani;Province;36;0;309111;309147;Province;6,27;124,686
2023;Region XII;Region XII (SOCCSSARGEN);South Cotabato;South Cotabato;Province;892;0;392862;393754;Province;6,27;124,686
2023;Region XII;Region XII (SOCCSSARGEN);South Cotabato;Koronadal City;City/Municipality;361;0;238628;238989;City/Municipality;6,27;124,686
